,label,message,length
1778,spam,"['Buy', 'Space', 'Invaders', '4', 'chance', '2', 'win', 'orig', 'Arcade', 'Game', 'console', 'Press', '0', 'Games', 'Arcade', 'std', 'WAP', 'charge', 'See', 'o2coukgames', '4', 'Terms', 'settings', 'purchase']",154
1779,ham,"['7', 'wonders', 'WORLD', '7th', '6th', 'Ur', 'style', '5th', 'Ur', 'smile', '4th', 'Ur', 'Personality', '3rd', 'Ur', 'Nature', '2nd', 'Ur', 'SMS', '1st', 'Ur', 'Lovely', 'Friendship', 'good', 'morning', 'dear']",151
1780,spam,"['Loan', 'purpose', '£500', '£75000', 'Homeowners', 'Tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'Call', 'Free', '0800', '1956669', 'text', 'back', 'help']",162
1781,spam,"['BIG', 'BROTHER', 'ALERT', 'computer', 'selected', 'u', '10k', 'cash', '150', 'voucher', 'Call', '09064018838', 'NTT', 'PO', 'Box', 'CRO1327', '18', 'BT', 'Landline', 'Cost', '150ppm', 'mobiles', 'vary']",154
1782,ham,"['oh', 'well', 'c', 'u', 'later']",22
1783,ham,"['uncles', 'Atlanta', 'Wish', 'guys', 'great', 'semester']",53
1784,ham,"['dear', 'free', 'messages', 'without', 'recharge', 'Hi', 'hi', 'hi']",62
1785,ham,"['Dont', 'search', 'love', 'let', 'love', 'find', 'U', 'Thats', 'called', 'falling', 'love', 'bcoz', 'U', 'dont', 'force', 'U', 'fall', 'U', 'know', 'smeone', 'hold', 'U', 'BSLVYL']",159
1786,ham,"['dun', 'believe', 'u', 'thk', 'u', 'told']",34
1787,ham,"['know', 'god', 'created', 'gap', 'fingers', 'One', 'made', 'comes', 'amp', 'fills', 'gaps', 'holding', 'hand', 'LOVE']",151
1788,ham,"['Yessura', 'sun', 'tvlol']",26
1789,ham,"['Arun', 'u', 'transfr', 'amt']",27
1790,ham,"['Takin', 'shower', 'yeah', 'Ill', 'leave', 'Im', 'done']",52
1791,ham,"['working', 'eyes', 'philosophy', 'text', 'u', 'later', 'bit', 'free', 'chat']",100
1792,ham,"['U', 'haven\x92t', 'lost', 'ill', 'always', 'b', '4ui', 'didn\x92t', 'intend', '2', 'hurt', 'u', 'never', 'knew', 'u', 'felt', 'Iwasmarinethat\x92s', 'itried2tell', 'urmomi', 'careabout', 'u']",161
1793,spam,"['WIN', 'winner', 'Mr', 'Foley', 'iPod', 'exciting', 'prizes', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'wwwwin82050couk']",132
1794,ham,"['bad', 'girl', 'still', 'remember']",39
1795,ham,"['much', 'gave', 'Morning']",32
1796,ham,"['hope', 'alright', 'babe', 'worry', 'might', 'felt', 'bit', 'desparate', 'learned', 'job', 'fake', 'waiting', 'come', 'back', 'love']",158
1797,ham,"['Hey', 'tell', 'blakes', 'address', 'Carlos', 'wanted', 'meet', 'got', 'lost', 'hes', 'answering', 'phone']",120
1798,ham,"['get', 'opinion', 'something', 'first']",42
1799,ham,"['one', 'week', 'leave', 'put', 'know', 'time']",46
1800,ham,"['hit', 'move']",44
1801,ham,"['excellent', 'spent', 'ltgt', 'years', 'Air', 'Force', 'Iraq', 'afghanistan', 'stable', 'honest', 'like', 'traveling']",123
1802,ham,"['wanna', 'watch', 'movie']",24
1803,ham,"['Ok', 'lor', 'thanx', 'Ü', 'school']",28
1804,ham,"['Im', 'class', 'get', 'text']",34
1805,ham,"['bus', 'leaves', 'ltgt']",29
1806,ham,"['God', 'blessget', 'good', 'sleep', 'deari', 'pray']",47
1807,spam,"['Todays', 'Voda', 'numbers', 'ending', '1225', 'selected', 'receive', '£50award', 'match', 'please', 'call', '08712300220', 'quoting', 'claim', 'code', '3100', 'standard', 'rates', 'app']",155
1808,ham,"['nice', 'day', 'today', 'love', 'dearly']",47
1809,ham,"['Aiyo', 'bit', 'pai', 'seh', 'ü', 'noe', 'Scared', 'dun', 'rem', 'die', 'Hee', 'become', 'better', 'lookin', 'oredi', 'leh']",114
1810,ham,"['Aight', 'Ill', 'ask', 'roommates']",37
1811,ham,"['whats', 'house', 'beer']",64
1812,ham,"['ü', 'wan', '2', 'meet', 'n', 'combine', 'parts', 'Hows', 'da', 'rest', 'da', 'project', 'going']",82
1813,ham,"['Getting', 'tickets', '4', 'walsall', 'tue', '6', 'th', 'march', 'mate', 'getting', 'sat', 'ill', 'pay', 'treat', 'Want', '2', 'go', 'Txt', 'bak', 'Terry']",120
1814,ham,"['Yes', 'chatting']",24
1815,ham,"['HI', 'JESS', 'DONT', 'KNOW', 'WORK', 'CALL', 'U', 'IM', 'HOME', 'EVE', 'XXX']",89
1816,ham,"['Sian', 'Aft', 'meeting', 'supervisor', 'got', 'work', '2', 'liao', 'U', 'working']",67
1817,ham,"['going', 'write', 'ccna', 'exam', 'week']",44
1818,ham,"['Well', 'watch', 'shrek', '3DB']",33
1819,ham,"['much', 'dirty', 'fellow']",28
1820,ham,"['Dunno', 'dats', 'wat', 'told', 'Ok', 'lor']",37
1821,ham,"['Ill', 'probably', 'tomorrow', 'even', 'later', 'tonight', 'somethings', 'going']",76
1822,ham,"['couldnt', 'say', 'dying', 'man', 'feel', 'sad', 'go', 'wanted', 'know', 'would', 'probably', 'gone', 'late', 'night']",150
1823,ham,"['youre', 'thinking', 'lifting', 'one']",45
1824,ham,"['u', 'Dun', 'wan', 'u', 'dun', 'like', 'already', 'ah', 'Wat', 'u', 'Still', 'eating']",84
1825,ham,"['Sent', 'ur', 'email', 'id', 'soon']",24
1826,ham,"['Wat', 'makes', 'people', 'dearer', 'de', 'happiness', 'dat', 'u', 'feel', 'u', 'meet', 'de', 'pain', 'u', 'feel', 'u', 'miss', 'dem']",119
1827,ham,"['Dude', 'Whats', 'Teresa', 'Hope', 'okay', 'didnt', 'hear', 'people', 'called', 'received', 'package', 'since', 'dec', 'ltgt', 'thot', 'yould', 'like', 'know', 'fantastic', 'year', 'best', 'reading', 'Plus', 'really', 'really', 'Bam', 'first', 'aid', 'Usmle', 'work', 'done']",332
1828,ham,"['Hey', 'gorgeous', 'man', 'work', 'mobile', 'number', 'good', 'one', 'babe', 'Squishy', 'Mwahs']",80
1829,ham,"['May', 'call', 'later', 'Pls']",24
1830,spam,"['Hottest', 'pics', 'straight', 'phone', 'See', 'getting', 'Wet', 'Wanting', 'xx', 'Text', 'PICS', '89555', 'txt', 'costs', '150p', 'textoperator', 'g696ga', '18', 'XxX']",151
1831,ham,"['Thats', 'way', 'stay', 'oh']",34
1832,ham,"['Hello', 'thanx', 'taking', 'call', 'got', 'job', 'Starts', 'monday']",65
1833,ham,"['time', 'ur', 'flight', 'tmr']",27
1834,ham,['come'],24
1835,ham,"['rather', 'prominent', 'bite', 'mark', 'right', 'cheek']",53
1836,ham,['september'],28
1837,ham,"['wet', 'right']",22
1838,ham,"['hows', 'husband']",23
1839,spam,"['Hack', 'Chat', 'Get', 'backdoor', 'entry', '121', 'chat', 'rooms', 'fraction', 'cost', 'Reply', 'NEO69', 'call', '09050280520', 'subscribe', '25p', 'pm', 'DPS', 'Bcm', 'box', '8027', 'Ldn', 'wc1n3xx']",161
1840,ham,"['norm', 'tomorrow', 'finish', '415', 'cos', 'st', 'tests', 'Need', 'sort', 'library', 'stuff', 'point', 'tomo', 'got', 'letter', 'today', 'access', 'til', 'end', 'march', 'better', 'get', 'move']",191
1841,ham,"['Yeah', 'got', 'list', 'u', 'Joanna', 'Im', 'feeling', 'really', 'anti', 'social']",75
1842,ham,"['office', 'na']",23
1843,ham,"['comingdown', 'later']",25
1844,ham,"['Super', 'dagood', 'replacement', 'murali']",37
1845,ham,"['Da', 'good', 'good', 'playerwhy', 'unsold']",40
1846,ham,"['Hi', 'u', 'want', 'join', 'sts', 'later', 'Meeting', 'five', 'Call', 'u', 'class']",93
1847,ham,"['engalnd', 'telly', 'decided', 'wont', 'let', 'watch', 'mia', 'elliot', 'kissing', 'Damn']",107
1848,spam,"['FREE', 'NOKIA', 'Motorola', 'upto', '12mths', '12price', 'linerental', '500', 'FREE', 'xnet', 'mins100txtmth', 'FREE', 'Btooth', 'Call', 'Mobileupd8', '08001950382', 'call', '2optoutD3WV']",158
1849,ham,"['dont', 'want', 'hear', 'philosophy', 'say', 'happen']",52
1850,ham,"['got', 'job', 'wiproyou', 'get', 'every', 'thing', 'life', '2', '3', 'years']",71
1851,ham,"['cant', 'get', 'da', 'laptop', 'matric', 'card', 'wif', 'ü', 'lei']",53
1852,ham,"['Dunno', 'da', 'next', 'show', 'aft', '6', '850', 'Toa', 'payoh', 'got', '650']",51
1853,spam,"['2nd', 'time', 'tried', '2', 'contact', 'u', 'U', '750', 'Pound', 'prize', '2', 'claim', 'easy', 'call', '08718726970', '10p', 'per', 'min', 'BTnationalrate']",154
1854,ham,"['made', 'payments', 'dont', 'much', 'Sorry', 'Would', 'want', 'fedex', 'way']",98
1855,ham,"['didt', 'play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'Like', 'india']",89
1856,ham,"['Kyou', 'girl', 'waiting', 'reception', 'ah']",50
1857,ham,"['Say', 'slowly', 'GODI', 'LOVE', 'amp', 'NEED', 'YOUCLEAN', 'HEART', 'BLOODSend', 'Ten', 'special', 'people', 'amp', 'u', 'c', 'miracle', 'tomorrow', 'itplspls']",163
1858,ham,"['hate', 'turns', 'fun', 'shopping', 'trip', 'annoying', 'day', 'everything', 'would', 'look', 'house']",135
1859,ham,"['Sir', 'waiting', 'call']",32
1860,ham,"['Whats', 'want', 'come', 'online']",41
1861,ham,"['could', 'work', 'well', 'reach', 'consensus', 'next', 'meeting']",58
1862,ham,"['Aiyah', 'wait', 'lor', 'u', 'entertain', 'Hee']",50
1863,ham,"['last', 'thing', 'ever', 'wanted', 'hurt', 'didnt', 'think', 'would', 'Youd', 'laugh', 'embarassed', 'delete', 'tag', 'keep', 'going', 'far', 'knew', 'wasnt', 'even', 'fact', 'even', 'felt', 'like', 'would', 'hurt', 'shows', 'really', 'dont', 'know', 'messy', 'wednesday', 'wasnt', 'bad', 'problem', 'time', 'clean', 'choose', 'skype', 'take', 'pictures', 'sleep', 'want', 'go', 'dont', 'mind', 'things', 'dont', 'make', 'bed', 'throw', 'laundry', 'top', 'cant', 'friend', 'house', 'im', 'embarassed', 'theres', 'underwear', 'bras', 'strewn', 'bed', 'pillows', 'floor', 'thats', 'something', 'else', 'used', 'good', 'least', 'making', 'bed']",790
1864,ham,"['Ill', 'let', 'know', 'kicks']",34
1865,ham,"['call', 'ok', 'said', 'call']",35
1866,ham,"['Call', 'number', 'available', 'appointment', 'ask', 'connect', 'call', 'waheed', 'fathima']",100
1867,ham,"['ü', 'go', 'buy', 'wif', 'meet', 'ü', 'later']",44
1868,ham,"['Mmmm', 'Fuck', 'fair', 'know', 'weaknesses', 'grins', 'pushes', 'knees', 'exposes', 'belly', 'pulls', 'head', 'Dont', 'forget', 'know', 'wicked', 'smile']",183
1869,ham,"['Today', 'system', 'sh', 'get', 'readyall', 'well', 'also', 'deep', 'well']",71
1870,ham,"['Mom', 'wants', 'know']",30
1871,ham,"['Aight', 'Ill', 'text', 'Im', 'back']",34
1872,ham,"['Dont', 'know', 'supports', 'ass', 'srt', 'thnk', 'think', 'ps3', 'play', 'usb']",75
1873,ham,"['Oh', 'ok', 'didnt', 'know', 'meant', 'Yep', 'baby', 'jontin']",55
1874,spam,"['guaranteed', '£1000', 'cash', '£2000', 'prizeTo', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative']",115
1875,spam,"['Would', 'like', 'see', 'XXX', 'pics', 'hot', 'nearly', 'banned', 'uk']",84
1876,spam,"['HMV', 'BONUS', 'SPECIAL', '500', 'pounds', 'genuine', 'HMV', 'vouchers', 'answer', '4', 'easy', 'questions', 'Play', 'Send', 'HMV', '86688', 'infowww100percentrealcom']",155
1877,ham,"['Watching', 'tv', 'got', 'new', 'job']",33
1878,ham,"['pen', 'thing', 'beyond', 'joke', 'Wont', 'Biro', 'Dont', 'masters', 'cant', 'ever']",97
1879,ham,"['PARTY', 'ALEX', 'NICHOLS']",33
1880,spam,"['U', 'secret', 'admirer', 'looking', '2', 'make', 'contact', 'Ufind', 'Rreveal', 'thinks', 'UR', 'specialcall', '09058094594']",132
1881,ham,"['seeing', 'missed', 'call', 'dear', 'brother', 'gr8', 'day']",64
1882,ham,"['Ok', 'Ü', 'finishing', 'soon']",22
1883,ham,"['Sorry', 'cant', 'help']",32
1884,ham,"['Come', 'slave', 'Going', 'shell', 'unconsciously', 'avoiding', 'making', 'unhappy']",128
1885,ham,"['love', 'ass', 'enjoy', 'doggy', 'style']",45
1886,ham,"['think', 'asking', 'gym', 'excuse', 'lazy', 'people', 'jog']",62
1887,spam,"['Dear', '0776xxxxxxx', 'Uve', 'invited', 'XCHAT', 'final', 'attempt', 'contact', 'u', 'Txt', 'CHAT', '86688', '150pMsgrcvdHGSuite3422LandsRowW1J6HL', 'LDN', '18yrs']",155
1888,spam,"['Urgent', 'Please', 'call', '09061743811', 'landline', 'ABTA', 'complimentary', '4', 'Tenerife', 'Holiday', '£5000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'Box', '326', 'CW25WX', '150ppm']",152
1889,ham,"['way', 'home', 'long', 'dry', 'spell', 'season', 'would']",85
1890,ham,"['gotta', 'collect', 'da', 'car', '6', 'lei']",32
1891,ham,"['Ok', 'knackered', 'came', 'home', 'went', 'sleep', 'good', 'full', 'time', 'work', 'lark']",89
1892,ham,"['Probably', 'earlier', 'stations', 'think']",63
1893,spam,"['CALL', '09090900040', 'LISTEN', 'EXTREME', 'DIRTY', 'LIVE', 'CHAT', 'GOING', 'OFFICE', 'RIGHT', 'TOTAL', 'PRIVACY', 'ONE', 'KNOWS', 'sic', 'LISTENING', '60P', 'MIN', '247MP', '0870753331018']",163
1894,ham,"['Good', 'Morning', 'plz', 'call', 'sir']",28
1895,spam,"['FreeMsg', 'Hey', 'U', 'got', '1', 'videopic', 'fones', 'reply', 'WILD', 'txt', 'ill', 'send', 'U', 'pics', 'hurry', 'Im', 'bored', 'work', 'xxx', '18', '150prcvd', 'STOP2stop']",156
1896,ham,"['Uh', 'heads', 'dont', 'much', 'left']",41
1897,ham,"['tot', 'u', 'outside', 'cos', 'darren', 'say', 'u', 'come', 'shopping', 'course', 'nice', 'wat', 'jus', 'went', 'sim', 'lim', 'look', 'mp3', 'player']",110
1898,ham,"['Aight', 'sounds', 'good', 'want', 'come']",53
1899,ham,"['Wat', 'would', 'u', 'like', '4', 'ur', 'birthday']",31
1900,ham,"['love', 'working', 'home']",27
1901,ham,"['miss', 'vday', 'parachute', 'double', 'coins', 'U', 'must', 'know', 'well']",79
1902,ham,"['Sorry', 'Ill', 'call', 'later']",22
1903,ham,"['sister', 'got', 'placed', 'birla', 'soft', 'da']",40
1904,spam,"['Free', 'entry', '2', 'weekly', 'comp', 'chance', 'win', 'ipod', 'Txt', 'POD', '80182', 'get', 'entry', 'std', 'txt', 'rate', 'TCs', 'apply', '08452810073', 'details', '18']",143
1905,ham,"['Wah', 'Okie', 'okie', 'Muz', 'make', 'use', 'e', 'unlimited', 'Haha']",59
1906,ham,"['Therere', 'people', 'mu', 'Im', 'table', 'lambda']",54
1907,ham,"['stop', 'old', 'man', 'get', 'build', 'snowman', 'snow', 'angels', 'snowball', 'fights']",84
1908,ham,"['ELLO', 'BABE', 'U', 'OK']",15
1909,ham,"['Hello', 'beautiful', 'r', 'u', 'ok', 'Ive', 'kinda', 'ad', 'row', 'wiv', 'walked', 'pub', 'wanted', 'night', 'wiv', 'u', 'Miss', 'u']",106
1910,ham,"['u', 'going', 'ikea', 'str', 'aft', 'dat']",30
1911,ham,"['Becoz', 'ltgt', 'jan', 'whn', 'al', 'post', 'ofice', 'holiday', 'cn', 'go', 'fr', 'post', 'oficegot', 'duffer']",108
1912,ham,"['Lol', 'grr', 'mom', 'taking', 'forever', 'prescription', 'Pharmacy', 'like', '2', 'minutes', 'away', 'Ugh']",92
1913,ham,"['real', 'tho', 'sucks', 'cant', 'even', 'cook', 'whole', 'electricity', 'Im', 'hungry']",87
1914,ham,"['want', 'go']",16
1915,spam,"['New', 'TEXTBUDDY', 'Chat', '2', 'horny', 'guys', 'ur', 'area', '4', '25p', 'Free', '2', 'receive', 'Search', 'postcode', 'gaytextbuddycom', 'TXT', 'ONE', 'name', '89693', '08715500022', 'rpl', 'Stop', '2', 'cnl']",158
1916,ham,"['time', 'month', 'mid', 'time']",51
1917,ham,"['Fffff', 'text', 'kadeem', 'far', 'gone']",50
1918,ham,"['leaving', 'yet', 'Ok', 'lor', 'go', 'elsewhere', 'n', 'eat', 'U', 'thk']",63
1919,ham,"['fujitsu', 'series', 'lifebook', 'good']",34
1920,ham,"['Yar', 'wanted', '2', 'scold', 'u', 'yest', 'late', 'already', 'got', 'zhong', 'se', 'qing', 'u', 'ask', 'b4', 'ask', 'ill', 'go', 'w', 'u', 'lor', 'N', 'u', 'still', 'act', 'real']",160
1921,ham,"['Dont', 'know', 'bring', 'food']",29
1922,ham,"['current', 'food', 'alone', 'also']",41
1923,ham,"['Ill', 'sch', 'fr', '46', 'dun', 'haf', 'da', 'book', 'sch', 'home']",68
1924,ham,"['Hello', 'going', 'village', 'pub', '8', 'either', 'come', 'accordingly', 'Ok']",91
1925,ham,['Ok'],2
1926,ham,"['call', 'like', 'ltgt', 'times', 'oh', 'give', 'us', 'hypertension', 'oh']",66
1927,ham,"['Dont', 'give', 'monkeys', 'wot', 'think', 'certainly', 'dont', 'mind', 'friend', 'mineall', 'dont', 'sleep', 'wiv', 'wud', 'annoyin']",135
1928,ham,"['Omg', 'could', 'snow', 'tonite']",30
1929,spam,"['Call', '08702490080', 'tells', 'u', '2', 'call', '09066358152', 'claim', '£5000', 'prize', 'U', '2', 'enter', 'ur', 'mobile', 'personal', 'details', 'prompts', 'Careful']",144
1930,spam,"['Free', '1st', 'week', 'entry', '2', 'TEXTPOD', '4', 'chance', '2', 'win', '40GB', 'iPod', '£250', 'cash', 'every', 'wk', 'Txt', 'VPOD', '81303', 'TsCs', 'wwwtextpodnet', 'custcare', '08712405020']",141
1931,ham,"['Carry', 'disturbing']",35
1932,ham,"['pa', 'tell', 'went', 'bath']",35
1933,ham,"['Jus', 'finished', 'avatar', 'nigro']",25
1934,ham,"['R', 'u', 'scratching']",23
1935,ham,"['Hope', 'great', 'day']",32
1936,ham,"['either', 'ideas', 'know', 'anyplaces', 'something']",76
1937,ham,"['planning', 'usually', 'stops', 'find', 'hella', 'weed', 'smoke', 'hella', 'weed']",64
1938,ham,"['fact', 'youre', 'cleaning', 'shows', 'know', 'im', 'upset', 'priority', 'constantly', 'want', 'need']",133
1939,ham,"['Excellent', 'ready', 'moan', 'scream', 'ecstasy']",55
1940,spam,"['people', 'dogging', 'area', 'Call', '09090204448', 'join', 'like', 'minded', 'guys', 'arrange', '1', 'Theres', '1', 'evening', 'A£150', 'minAPN', 'LS278BB']",159
1941,ham,"['Dude', 'avatar', '3d', 'imp', 'one', 'point', 'thought', 'actually', 'flies', 'room', 'almost', 'tried', 'hittng', 'one', 'reflex']",124
1942,spam,"['WELL', 'DONE', '4', 'Costa', 'Del', 'Sol', 'Holiday', '£5000', 'await', 'collection', 'Call', '09050090044', 'toClaim', 'SAE', 'TCs', 'POBox334', 'Stockport', 'SK38xh', 'Cost£150pm', 'Max10mins']",160
1943,ham,"['Kkwhy', 'cant', 'come', 'search', 'job']",46
1944,ham,"['got', 'lousy', 'sleep', 'kept', 'waking', 'every', '2', 'hours', 'see', 'cat', 'wanted', 'come', 'worry', 'cold']",120
1945,ham,"['Yeah', 'Ill', 'leave', 'couple', 'minutes', 'amp', 'let', 'know', 'get', 'mu']",72
1946,ham,"['ü', 'call', '1010', 'make', 'sure', 'dat', 'ive', 'woken']",56
1947,ham,"['Hey', 'go', 'jazz', 'power', 'yoga', 'hip', 'hop', 'kb', 'yogasana']",54
1948,ham,"['battery', 'mr', 'adewale', 'uncle', 'Aka', 'Egbon']",49
1949,ham,"['cant', 'pick', 'phone', 'right', 'Pls', 'send', 'message']",51
1950,ham,"['Wait', '2', 'minstand', 'bus', 'stop']",29
1951,ham,"['Oh', 'ic', 'thought', 'meant', 'mary', 'jane']",37
1952,ham,"['Haha', 'Really', 'oh', 'deduct', 'lesson', 'tmr']",67
1953,ham,"['Nah', 'im', 'goin', '2', 'wrks', 'j', 'wot', 'bout', 'u']",41
1954,ham,"['eat', 'shit', 'wait', 'ur', 'monkey', 'face', 'bitch', 'U', 'asshole']",92
1955,ham,"['Good', 'night', 'going', 'sleep']",30
1956,ham,"['Aight', 'Ill', 'grab', 'something', 'eat', 'text', 'youre', 'back', 'mu']",68
1957,ham,"['Kkwhy', 'cant', 'come', 'search', 'job']",46
1958,ham,"['Take', 'something', 'pain', 'moves', 'however', 'side', 'next', '6hrs', 'see', 'doctor']",87
1959,ham,"['Lol', 'Oh', 'babe', 'wont', 'sliding', 'place', 'midnight', 'thanks', 'invite']",95
1960,ham,"['Howz', 'persons', 'story']",23
1961,spam,"['Guess', 'Somebody', 'know', 'secretly', 'fancies', 'Wanna', 'find', 'Give', 'us', 'call', '09065394973', 'Landline', 'DATEBox1282EssexCM61XN', '150pmin', '18']",156
1962,ham,"['LOL', 'would', 'awesome', 'payback']",34
1963,spam,"['80488', '500', 'free', 'text', 'messages', 'valid', '31', 'December', '2005']",74
1964,ham,"['Yes', 'completely', 'formclark', 'also', 'utter', 'waste']",59
1965,ham,"['Honeybee', 'Said', 'Im', 'Sweetest', 'World', 'God', 'Laughed', 'amp', 'Said', 'WaitU', 'Havnt', 'Met', 'Person', 'Reading', 'Msg', 'MORAL', 'Even', 'GOD', 'Crack', 'Jokes', 'GMGNGEGN']",158
1966,ham,"['Thanks', 'tescos', 'quite', 'nice', 'gone', 'Speak', 'soon']",73
1967,ham,"['Whats', 'feathery', 'bowa', 'something', 'guys', 'dont', 'know']",76
1968,ham,"['Even', 'cant', 'close', 'eyes', 'vava', 'playing', 'umma']",65
1969,ham,"['2', 'laptop', 'noe', 'infra', 'slow', 'lar', 'wan', 'fast', 'one']",58
1970,spam,"['guaranteed', '£200', 'award', 'even', '£1000', 'cashto', 'claim', 'UR', 'award', 'call', 'free', '08000407165', '18', '2', 'stop', 'getstop', '88222', 'PHP']",131
1971,ham,"['Nvm', 'ok']",14
1972,ham,"['Enjoy', 'ur', 'life', 'Good', 'night']",27
1973,ham,"['Yes', 'meet', 'town', 'cos', 'go', 'gep', 'home', 'could', 'text', 'bus', 'stop', 'dont', 'worry', 'well', 'finished', 'march', '…', 'ish']",141
1974,ham,"['askd', 'u', 'question', 'hours', 'answer']",53
1975,ham,"['Thats', 'cool', 'cum']",52
1976,ham,"['Delhi', 'chennai', 'still', 'silent']",31
1977,ham,"['Lol', 'alright', 'thinkin', 'haha']",39
1978,spam,"['Reply', 'win', '£100', 'weekly', '2006', 'FIFA', 'World', 'Cup', 'held', 'Send', 'STOP', '87239', 'end', 'service']",103
1979,ham,"['Im', 'boat', 'Still', 'moms', 'Check', 'yo', 'Im', 'half', 'naked']",83
1980,ham,"['Shhhhh', 'nobody', 'supposed', 'know']",34
1981,ham,"['Sorry', 'Ill', 'call', 'later']",22
1982,ham,"['Sorry', 'Ill', 'call', 'later', 'meeting', 'thing', 'related', 'trade', 'please', 'call', 'Arul', 'ltgt']",89
1983,ham,"['Hey', 'late', 'im', 'amk', 'Need', 'drink', 'tea', 'coffee']",61
1984,ham,"['wnt', 'buy', 'BMW', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'Lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']",150
1985,spam,"['Urgent', 'Please', 'call', '09061743810', 'landline', 'ABTA', 'complimentary', '4', 'Tenerife', 'Holiday', '5000', 'cash', 'await', 'collection', 'SAE', 'TCs', 'Box', '326', 'CW25WX', '150', 'ppm']",153
1986,ham,"['length', 'e', 'e', 'top', 'shorter', 'n', 'got', 'fringe', 'thk', 'im', 'going', 'liao', 'lazy', 'Dun', 'wan', '2', 'distract', 'u', 'also']",123
1987,ham,"['Santha', 'num', 'corrct', 'dane']",24
1988,ham,"['callsmessagesmissed', 'calls']",32
1989,ham,"['Sorry', 'Ill', 'call', 'later']",22
1990,ham,"['baskets', 'gettin', 'full', 'might', 'tonight']",49
1991,ham,"['HI', 'DARLIN', 'IVE', 'GOT', 'BACK', 'REALLY', 'NICE', 'NIGHT', 'THANKS', 'MUCH', 'LIFT', 'SEE', 'U', 'TOMORROW', 'XXX']",108
1992,ham,"['Valentines', 'huh', 'proof', 'fb', 'page', 'Ugh', 'Im', 'glad', 'really', 'DIDNT', 'watch', 'rupaul', 'show', 'TOOL']",119
1993,spam,"['Free', 'tones', 'Hope', 'enjoyed', 'new', 'content', 'text', 'stop', '61610', 'unsubscribe', 'help08712400602450p', 'Provided', 'tones2youcouk']",129
1994,ham,"['Eh', 'den', 'sat', 'u', 'book', 'e', 'kb', 'liao', 'huh']",34
1995,ham,"['practising', 'curtsey']",38
1996,ham,"['Shall', 'come', 'get', 'pickle']",26
1997,ham,"['Lol', 'boo', 'hoping', 'laugh']",32
1998,ham,"['YEH', 'DEF', 'UP4', 'SOMETHING', 'SATJUST', 'GOT', 'PAYED2DAY', 'HAVBEEN', 'GIVEN', 'A£50', 'PAY', 'RISE', '4MY', 'WORK', 'HAVEBEEN', 'MADE', 'PRESCHOOLCOORDINATOR', '2I', 'FEELINGOOD', 'LUV']",149
1999,ham,"['Well', 'leave', 'class', 'babe', 'never', 'came', 'back', 'Hope', 'nice', 'sleep', 'love']",117
2000,ham,"['LMAO', 'wheres', 'fish', 'memory', 'need']",45
2001,ham,"['ill', 'b', 'going', '2', 'sch', 'mon', 'sis', 'need', '2', 'take', 'smth']",55
